click_id,campaign_id,click_date,user_age_group,user_geography,device_type,landing_page
CLK-000950,CAMP-007,2025-08-02,55+,US-East,Mobile,/case-studies
CLK-002756,CAMP-005,2025-09-14,45-54,US-West,Mobile,/contact
CLK-002194,CAMP-007,2025-09-16,18-24,Canada,Mobile,/blog
CLK-001114,CAMP-007,2025-08-22,55+,UK,Desktop,/contact
CLK-000545,CAMP-007,2025-07-26,25-34,UK,Mobile,/features
CLK-001181,CAMP-007,2025-09-15,55+,UK,Desktop,/features
CLK-002992,CAMP-008,2025-08-31,45-54,US-East,Mobile,/free-trial
CLK-003490,CAMP-014,2025-08-26,25-34,US-West,Mobile,/product
CLK-003521,CAMP-015,2025-08-21,18-24,US-East,Mobile,/pricing
CLK-004238,CAMP-026,2025-09-30,35-44,US-East,Desktop,/product
CLK-003804,CAMP-020,2025-08-27,25-34,US-West,Tablet,/case-studies
CLK-003167,CAMP-011,2025-08-25,25-34,US-East,Mobile,/case-studies
CLK-004912,CAMP-038,2025-07-30,35-44,US-East,Mobile,/pricing
CLK-003712,CAMP-018,2025-08-05,45-54,US-Central,Mobile,/demo
CLK-000943,CAMP-007,2025-07-08,45-54,Other,Tablet,/free-trial
CLK-004566,CAMP-032,2025-08-12,55+,US-East,Desktop,/case-studies
CLK-000804,CAMP-007,2025-09-06,18-24,APAC,Tablet,/webinar
CLK-002715,CAMP-005,2025-09-02,25-34,US-East,Desktop,/pricing
CLK-004382,CAMP-029,2025-08-30,35-44,US-East,Desktop,/pricing
CLK-000290,CAMP-007,2025-09-07,55+,Other,Tablet,/case-studies
CLK-003407,CAMP-013,2025-08-25,35-44,US-West,Mobile,/webinar
CLK-003711,CAMP-018,2025-09-03,18-24,Canada,Mobile,/pricing
CLK-000112,CAMP-007,2025-07-16,55+,APAC,Mobile,/case-studies
CLK-002762,CAMP-005,2025-09-14,55+,US-West,Mobile,/free-trial
CLK-002846,CAMP-006,2025-07-14,55+,US-West,Mobile,/free-trial
CLK-003784,CAMP-019,2025-09-03,55+,US-East,Mobile,/case-studies
CLK-000616,CAMP-007,2025-09-13,55+,APAC,Desktop,/features
CLK-004176,CAMP-025,2025-07-05,25-34,US-East,Mobile,/features
CLK-001989,CAMP-007,2025-09-11,18-24,Other,Mobile,/contact
CLK-000489,CAMP-007,2025-07-17,55+,APAC,Mobile,/product
CLK-003765,CAMP-019,2025-09-22,35-44,US-Central,Tablet,/free-trial
CLK-000099,CAMP-007,2025-09-29,55+,Other,Desktop,/features
CLK-000369,CAMP-007,2025-09-11,55+,UK,Mobile,/case-studies
CLK-004112,CAMP-024,2025-08-05,35-44,US-West,Mobile,/product
CLK-000881,CAMP-007,2025-07-26,55+,Canada,Desktop,/pricing
CLK-003918,CAMP-021,2025-09-18,25-34,US-West,Mobile,/pricing
CLK-003751,CAMP-019,2025-09-08,45-54,US-East,Tablet,/features
CLK-004452,CAMP-030,2025-08-28,45-54,US-West,Mobile,/demo
CLK-001530,CAMP-007,2025-08-24,18-24,UK,Mobile,/about
CLK-000861,CAMP-007,2025-07-29,55+,Other,Mobile,/free-trial
CLK-001191,CAMP-007,2025-09-17,35-44,APAC,Mobile,/case-studies
CLK-003647,CAMP-018,2025-09-15,35-44,US-West,Desktop,/contact
CLK-004553,CAMP-032,2025-08-19,45-54,US-West,Mobile,/blog
CLK-001146,CAMP-007,2025-09-22,55+,APAC,Desktop,/product
CLK-002270,CAMP-001,2025-09-22,35-44,Other,Mobile,/about
CLK-003603,CAMP-017,2025-09-08,35-44,US-West,Desktop,/contact
CLK-003753,CAMP-019,2025-09-27,18-24,US-East,Mobile,/blog
CLK-002782,CAMP-006,2025-09-18,35-44,US-East,Desktop,/contact
CLK-003452,CAMP-014,2025-08-23,25-34,US-East,Mobile,/product
CLK-004993,CAMP-040,2025-08-14,55+,US-Central,Desktop,/webinar
CLK-003973,CAMP-023,2025-09-04,45-54,Canada,Mobile,/features
CLK-002115,CAMP-007,2025-09-13,18-24,Other,Desktop,/contact
CLK-002579,CAMP-003,2025-08-22,25-34,US-East,Desktop,/demo
CLK-001635,CAMP-007,2025-07-26,18-24,UK,Tablet,/contact
CLK-000407,CAMP-007,2025-09-30,18-24,Other,Tablet,/free-trial
CLK-003964,CAMP-023,2025-08-17,25-34,UK,Desktop,/about
CLK-000358,CAMP-007,2025-09-01,55+,Canada,Mobile,/contact
CLK-002827,CAMP-006,2025-09-21,35-44,US-West,Desktop,/features
CLK-003526,CAMP-015,2025-08-13,35-44,Canada,Tablet,/features
CLK-002614,CAMP-004,2025-07-06,25-34,US-East,Desktop,/features
CLK-001834,CAMP-007,2025-08-03,35-44,UK,Mobile,/contact
CLK-003768,CAMP-019,2025-09-06,55+,US-East,Desktop,/webinar
CLK-000645,CAMP-007,2025-09-09,45-54,APAC,Tablet,/contact
CLK-002417,CAMP-002,2025-08-17,25-34,US-Central,Mobile,/contact
CLK-000352,CAMP-007,2025-09-16,55+,UK,Mobile,/features
CLK-003636,CAMP-018,2025-08-29,25-34,US-West,Desktop,/free-trial
CLK-001260,CAMP-007,2025-09-07,18-24,UK,Mobile,/webinar
CLK-002601,CAMP-003,2025-08-27,45-54,US-Central,Tablet,/contact
CLK-000600,CAMP-007,2025-07-01,45-54,Other,Desktop,/contact
CLK-002307,CAMP-001,2025-08-30,35-44,US-East,Mobile,/pricing
CLK-003351,CAMP-013,2025-08-22,55+,APAC,Desktop,/webinar
CLK-002277,CAMP-001,2025-07-09,25-34,US-East,Desktop,/about
CLK-002927,CAMP-006,2025-09-03,35-44,US-West,Mobile,/about
CLK-003812,CAMP-020,2025-07-09,35-44,US-Central,Desktop,/contact
CLK-001861,CAMP-007,2025-07-31,18-24,UK,Mobile,/case-studies
CLK-002195,CAMP-007,2025-07-23,18-24,Other,Mobile,/about
CLK-002093,CAMP-007,2025-08-04,55+,Other,Tablet,/case-studies
CLK-003907,CAMP-021,2025-09-03,35-44,Canada,Mobile,/product
CLK-000023,CAMP-007,2025-07-07,55+,US-West,Desktop,/free-trial
CLK-004396,CAMP-029,2025-07-26,35-44,US-East,Tablet,/pricing
CLK-002438,CAMP-002,2025-08-12,25-34,US-Central,Desktop,/demo
CLK-004389,CAMP-029,2025-09-06,35-44,US-Central,Desktop,/blog
CLK-002430,CAMP-002,2025-08-08,45-54,Other,Mobile,/product
CLK-004872,CAMP-037,2025-08-07,25-34,Other,Desktop,/case-studies
CLK-000396,CAMP-007,2025-07-15,45-54,APAC,Mobile,/about
CLK-003138,CAMP-010,2025-07-25,45-54,US-West,Mobile,/features
CLK-000854,CAMP-007,2025-08-02,55+,Other,Tablet,/features
CLK-001238,CAMP-007,2025-08-29,18-24,UK,Desktop,/features
CLK-003055,CAMP-008,2025-07-03,45-54,US-Central,Desktop,/features
CLK-002429,CAMP-002,2025-08-18,35-44,US-Central,Tablet,/demo
CLK-004918,CAMP-038,2025-07-16,35-44,Canada,Desktop,/features
CLK-001052,CAMP-007,2025-08-24,18-24,Other,Desktop,/webinar
CLK-002503,CAMP-003,2025-09-15,45-54,US-West,Mobile,/contact
CLK-000625,CAMP-007,2025-07-10,55+,UK,Desktop,/free-trial
CLK-001038,CAMP-007,2025-09-10,55+,Other,Desktop,/blog
CLK-000202,CAMP-007,2025-09-19,18-24,UK,Desktop,/pricing
CLK-001344,CAMP-007,2025-08-20,18-24,Other,Mobile,/product
CLK-001529,CAMP-007,2025-09-21,55+,APAC,Tablet,/demo
CLK-002145,CAMP-007,2025-08-11,55+,APAC,Desktop,/about
CLK-003933,CAMP-022,2025-08-04,25-34,US-Central,Mobile,/contact
CLK-003009,CAMP-008,2025-08-22,45-54,US-Central,Mobile,/blog
CLK-000695,CAMP-007,2025-07-27,18-24,Canada,Mobile,/contact
CLK-000332,CAMP-007,2025-09-30,25-34,APAC,Desktop,/contact
CLK-001124,CAMP-007,2025-07-26,18-24,APAC,Desktop,/features
CLK-001332,CAMP-007,2025-08-29,18-24,APAC,Tablet,/about
CLK-000385,CAMP-007,2025-09-23,55+,Other,Desktop,/blog
CLK-004904,CAMP-037,2025-08-07,55+,US-West,Tablet,/blog
CLK-000362,CAMP-007,2025-09-11,25-34,APAC,Mobile,/case-studies
CLK-004185,CAMP-025,2025-07-18,55+,US-East,Desktop,/demo
CLK-003615,CAMP-017,2025-09-27,35-44,US-East,Mobile,/contact
CLK-004213,CAMP-026,2025-09-18,45-54,US-West,Desktop,/demo
CLK-001823,CAMP-007,2025-07-26,25-34,Other,Desktop,/demo
CLK-001042,CAMP-007,2025-08-26,18-24,APAC,Desktop,/blog
CLK-003177,CAMP-011,2025-08-24,45-54,Canada,Mobile,/product
CLK-003835,CAMP-020,2025-08-21,35-44,US-West,Desktop,/contact
CLK-002627,CAMP-004,2025-07-29,55+,US-East,Desktop,/demo
CLK-002016,CAMP-007,2025-09-19,35-44,US-Central,Mobile,/webinar
CLK-000199,CAMP-007,2025-08-24,18-24,APAC,Tablet,/pricing
CLK-000691,CAMP-007,2025-08-21,55+,UK,Tablet,/contact
CLK-000459,CAMP-007,2025-07-25,55+,Canada,Mobile,/demo
CLK-000347,CAMP-007,2025-09-05,18-24,US-East,Tablet,/features
CLK-002319,CAMP-001,2025-08-28,18-24,US-Central,Mobile,/features
CLK-003368,CAMP-013,2025-08-16,35-44,Other,Mobile,/contact
CLK-004554,CAMP-032,2025-08-13,35-44,US-East,Mobile,/product
CLK-004050,CAMP-024,2025-07-20,45-54,US-Central,Desktop,/blog
CLK-000126,CAMP-007,2025-09-07,18-24,UK,Mobile,/webinar
CLK-001637,CAMP-007,2025-08-02,18-24,US-Central,Desktop,/about
CLK-000610,CAMP-007,2025-08-28,55+,Other,Mobile,/demo
CLK-001630,CAMP-007,2025-07-27,55+,Canada,Desktop,/contact
CLK-000068,CAMP-007,2025-08-10,18-24,APAC,Desktop,/case-studies
CLK-004689,CAMP-034,2025-07-16,25-34,US-East,Mobile,/free-trial
CLK-001849,CAMP-007,2025-08-08,55+,Other,Mobile,/case-studies
CLK-000807,CAMP-007,2025-08-20,18-24,Canada,Mobile,/about
CLK-002830,CAMP-006,2025-07-13,25-34,US-East,Mobile,/about
CLK-002004,CAMP-007,2025-09-16,25-34,APAC,Desktop,/free-trial
CLK-004016,CAMP-023,2025-07-23,35-44,US-Central,Mobile,/contact
CLK-003990,CAMP-023,2025-07-01,25-34,US-West,Tablet,/demo
CLK-001005,CAMP-007,2025-07-25,55+,US-West,Desktop,/blog
CLK-001445,CAMP-007,2025-07-04,55+,Canada,Tablet,/pricing
CLK-001757,CAMP-007,2025-08-13,18-24,APAC,Mobile,/case-studies
CLK-000376,CAMP-007,2025-08-23,55+,APAC,Mobile,/about
CLK-003580,CAMP-017,2025-09-01,25-34,US-East,Tablet,/pricing
CLK-002845,CAMP-006,2025-07-17,35-44,US-West,Mobile,/webinar
CLK-000944,CAMP-007,2025-07-03,55+,Canada,Desktop,/pricing
CLK-004134,CAMP-024,2025-09-14,35-44,US-Central,Desktop,/about
CLK-002982,CAMP-008,2025-09-05,35-44,US-Central,Desktop,/case-studies
CLK-004435,CAMP-030,2025-09-21,25-34,US-West,Tablet,/pricing
CLK-001767,CAMP-007,2025-07-04,55+,Other,Desktop,/product
CLK-002576,CAMP-003,2025-07-25,45-54,US-West,Tablet,/features
CLK-003411,CAMP-013,2025-09-12,25-34,US-East,Desktop,/contact
CLK-002102,CAMP-007,2025-07-02,18-24,UK,Mobile,/demo
CLK-001509,CAMP-007,2025-07-02,45-54,APAC,Mobile,/case-studies
CLK-004314,CAMP-028,2025-08-30,45-54,US-East,Mobile,/product
CLK-000010,CAMP-007,2025-08-02,55+,Other,Mobile,/contact
CLK-002668,CAMP-005,2025-08-05,35-44,US-West,Mobile,/case-studies
CLK-002754,CAMP-005,2025-09-02,35-44,UK,Mobile,/webinar
CLK-001237,CAMP-007,2025-07-11,55+,Canada,Desktop,/demo
CLK-000962,CAMP-007,2025-07-18,18-24,Other,Desktop,/product
CLK-002146,CAMP-007,2025-08-30,55+,APAC,Mobile,/pricing
CLK-004369,CAMP-029,2025-07-08,25-34,US-West,Tablet,/blog
CLK-000047,CAMP-007,2025-08-05,18-24,APAC,Mobile,/product
CLK-000793,CAMP-007,2025-09-03,18-24,UK,Tablet,/product
CLK-002505,CAMP-003,2025-09-10,25-34,US-Central,Mobile,/blog
CLK-001745,CAMP-007,2025-08-26,55+,US-East,Desktop,/webinar
CLK-001789,CAMP-007,2025-07-11,18-24,UK,Mobile,/free-trial
CLK-004081,CAMP-024,2025-09-18,45-54,US-West,Mobile,/case-studies
CLK-001695,CAMP-007,2025-07-10,18-24,APAC,Mobile,/features
CLK-002031,CAMP-007,2025-08-31,55+,APAC,Desktop,/about
CLK-000257,CAMP-007,2025-09-02,55+,Other,Mobile,/features
CLK-003421,CAMP-013,2025-09-15,25-34,US-East,Mobile,/free-trial
CLK-000505,CAMP-007,2025-08-10,55+,UK,Mobile,/contact
CLK-003947,CAMP-023,2025-08-01,35-44,US-Central,Mobile,/about
CLK-001864,CAMP-007,2025-07-20,45-54,UK,Mobile,/pricing
CLK-001136,CAMP-007,2025-08-29,55+,APAC,Desktop,/free-trial
CLK-002315,CAMP-001,2025-09-30,25-34,US-East,Tablet,/case-studies
CLK-003120,CAMP-009,2025-09-12,55+,US-East,Desktop,/demo
CLK-000473,CAMP-007,2025-08-22,18-24,UK,Desktop,/pricing
CLK-004804,CAMP-035,2025-09-23,18-24,US-Central,Tablet,/free-trial
CLK-001892,CAMP-007,2025-07-22,18-24,UK,Mobile,/free-trial
CLK-003141,CAMP-010,2025-09-21,25-34,US-East,Desktop,/product
CLK-001675,CAMP-007,2025-07-16,55+,APAC,Mobile,/pricing
CLK-001198,CAMP-007,2025-08-16,55+,APAC,Mobile,/contact
CLK-004789,CAMP-035,2025-08-14,55+,US-Central,Mobile,/pricing
CLK-003748,CAMP-019,2025-09-17,25-34,US-East,Mobile,/case-studies
CLK-002856,CAMP-006,2025-08-12,55+,Canada,Desktop,/contact
CLK-002767,CAMP-005,2025-08-12,25-34,Canada,Mobile,/case-studies
CLK-002572,CAMP-003,2025-08-27,45-54,APAC,Desktop,/pricing
CLK-004885,CAMP-037,2025-08-11,25-34,US-East,Mobile,/case-studies
CLK-002930,CAMP-006,2025-09-21,25-34,US-East,Desktop,/pricing
CLK-004870,CAMP-036,2025-08-04,25-34,APAC,Tablet,/demo
CLK-002219,CAMP-001,2025-08-20,25-34,UK,Tablet,/case-studies
CLK-000453,CAMP-007,2025-07-09,55+,UK,Mobile,/case-studies
CLK-001500,CAMP-007,2025-09-09,35-44,APAC,Desktop,/pricing
CLK-001660,CAMP-007,2025-07-30,18-24,UK,Desktop,/case-studies
CLK-002147,CAMP-007,2025-08-28,55+,UK,Mobile,/blog
CLK-002960,CAMP-008,2025-07-11,25-34,APAC,Desktop,/demo
CLK-001071,CAMP-007,2025-09-12,18-24,Other,Mobile,/product
CLK-001830,CAMP-007,2025-08-01,55+,Other,Mobile,/product
CLK-004797,CAMP-035,2025-09-05,45-54,US-East,Mobile,/demo
CLK-003104,CAMP-009,2025-09-20,25-34,US-West,Mobile,/features
CLK-004799,CAMP-035,2025-09-23,35-44,UK,Tablet,/features
CLK-001390,CAMP-007,2025-07-23,55+,Other,Tablet,/features
CLK-003496,CAMP-014,2025-08-27,35-44,US-West,Mobile,/case-studies
CLK-000840,CAMP-007,2025-09-29,18-24,APAC,Tablet,/demo
CLK-000874,CAMP-007,2025-09-05,55+,Other,Mobile,/free-trial
CLK-002842,CAMP-006,2025-09-21,45-54,Canada,Desktop,/product
CLK-004728,CAMP-035,2025-09-27,35-44,US-Central,Desktop,/webinar
CLK-001690,CAMP-007,2025-09-18,18-24,UK,Mobile,/case-studies
CLK-003995,CAMP-023,2025-08-16,35-44,US-West,Mobile,/pricing
CLK-001873,CAMP-007,2025-08-15,55+,US-East,Mobile,/about
CLK-004511,CAMP-031,2025-07-22,55+,US-Central,Desktop,/features
CLK-000578,CAMP-007,2025-07-28,45-54,US-Central,Mobile,/features
CLK-003208,CAMP-011,2025-09-10,55+,US-West,Mobile,/free-trial
CLK-001603,CAMP-007,2025-09-22,55+,UK,Desktop,/pricing
CLK-003678,CAMP-018,2025-08-06,35-44,US-East,Mobile,/webinar
CLK-002370,CAMP-001,2025-08-28,35-44,US-West,Desktop,/free-trial
CLK-001498,CAMP-007,2025-09-01,55+,Other,Desktop,/product
CLK-004992,CAMP-040,2025-07-29,25-34,UK,Mobile,/demo
CLK-004020,CAMP-023,2025-09-15,45-54,US-West,Mobile,/blog
CLK-004999,CAMP-040,2025-09-15,35-44,US-West,Desktop,/features
CLK-001666,CAMP-007,2025-08-28,55+,US-East,Mobile,/demo
CLK-001450,CAMP-007,2025-08-12,45-54,APAC,Mobile,/contact
CLK-000183,CAMP-007,2025-07-21,55+,UK,Tablet,/blog
CLK-004774,CAMP-035,2025-09-19,35-44,US-West,Mobile,/product
CLK-000773,CAMP-007,2025-07-26,35-44,Other,Mobile,/demo
CLK-000904,CAMP-007,2025-09-23,55+,APAC,Mobile,/demo
CLK-001923,CAMP-007,2025-09-19,18-24,Canada,Desktop,/pricing
CLK-003898,CAMP-021,2025-09-17,25-34,US-East,Mobile,/product
CLK-002328,CAMP-001,2025-08-11,25-34,US-Central,Desktop,/free-trial
CLK-004657,CAMP-034,2025-07-24,35-44,Canada,Desktop,/webinar
CLK-004184,CAMP-025,2025-07-14,35-44,US-East,Mobile,/case-studies
CLK-000707,CAMP-007,2025-07-25,25-34,US-West,Mobile,/features
CLK-003125,CAMP-009,2025-09-29,45-54,US-East,Desktop,/contact
CLK-000423,CAMP-007,2025-07-09,18-24,UK,Mobile,/demo
CLK-003673,CAMP-018,2025-08-29,25-34,US-West,Mobile,/product
CLK-004047,CAMP-024,2025-08-03,35-44,US-Central,Tablet,/webinar
CLK-000767,CAMP-007,2025-08-30,18-24,APAC,Mobile,/demo
CLK-004977,CAMP-040,2025-09-01,45-54,UK,Mobile,/case-studies
CLK-002729,CAMP-005,2025-09-27,25-34,US-East,Mobile,/product
CLK-002952,CAMP-008,2025-07-31,25-34,US-East,Mobile,/features
CLK-002847,CAMP-006,2025-09-03,45-54,US-West,Desktop,/product
CLK-000716,CAMP-007,2025-09-01,18-24,Canada,Desktop,/about
CLK-002400,CAMP-002,2025-08-16,55+,US-West,Mobile,/features
CLK-002560,CAMP-003,2025-08-02,25-34,US-West,Desktop,/features
CLK-004645,CAMP-033,2025-09-13,25-34,US-West,Desktop,/pricing
CLK-001525,CAMP-007,2025-07-15,55+,Other,Desktop,/demo
CLK-003635,CAMP-018,2025-09-28,25-34,US-Central,Desktop,/demo
CLK-001449,CAMP-007,2025-09-17,35-44,US-Central,Mobile,/contact
CLK-001249,CAMP-007,2025-08-16,18-24,US-Central,Tablet,/product
CLK-000372,CAMP-007,2025-07-12,18-24,APAC,Desktop,/demo
CLK-001689,CAMP-007,2025-08-10,35-44,US-West,Desktop,/pricing
CLK-004637,CAMP-033,2025-09-13,35-44,US-East,Mobile,/case-studies
CLK-001696,CAMP-007,2025-09-21,25-34,Other,Desktop,/case-studies
CLK-004969,CAMP-040,2025-09-11,25-34,US-West,Desktop,/blog
CLK-003445,CAMP-014,2025-08-20,55+,US-West,Mobile,/free-trial
CLK-002230,CAMP-001,2025-08-27,55+,US-East,Mobile,/product
CLK-004939,CAMP-038,2025-07-11,35-44,US-West,Desktop,/pricing
CLK-002090,CAMP-007,2025-07-29,55+,APAC,Desktop,/product
CLK-002792,CAMP-006,2025-08-17,25-34,US-Central,Desktop,/product
CLK-003605,CAMP-017,2025-09-05,35-44,US-East,Mobile,/about
CLK-003074,CAMP-009,2025-09-03,25-34,US-East,Mobile,/contact
CLK-001372,CAMP-007,2025-09-04,18-24,APAC,Mobile,/webinar
CLK-000697,CAMP-007,2025-08-09,18-24,APAC,Mobile,/contact
CLK-002124,CAMP-007,2025-09-12,25-34,APAC,Mobile,/blog
CLK-001987,CAMP-007,2025-08-28,55+,Other,Mobile,/webinar
CLK-001050,CAMP-007,2025-08-02,18-24,APAC,Desktop,/demo
CLK-000542,CAMP-007,2025-09-20,18-24,APAC,Mobile,/demo
CLK-004338,CAMP-029,2025-08-30,35-44,US-West,Mobile,/product
CLK-002806,CAMP-006,2025-07-25,35-44,US-West,Mobile,/features
CLK-003375,CAMP-013,2025-08-28,25-34,Canada,Mobile,/about
CLK-001901,CAMP-007,2025-08-29,18-24,Other,Desktop,/product
CLK-003288,CAMP-012,2025-08-10,25-34,US-West,Mobile,/demo
CLK-003818,CAMP-020,2025-08-24,25-34,US-West,Mobile,/features
CLK-001571,CAMP-007,2025-09-22,18-24,APAC,Tablet,/webinar
CLK-004331,CAMP-028,2025-08-26,25-34,US-East,Mobile,/demo
CLK-002875,CAMP-006,2025-08-29,45-54,US-Central,Mobile,/contact
CLK-000034,CAMP-007,2025-08-31,25-34,UK,Mobile,/free-trial
CLK-004978,CAMP-040,2025-07-15,35-44,US-East,Mobile,/pricing
CLK-000074,CAMP-007,2025-09-09,18-24,US-East,Desktop,/case-studies
CLK-003716,CAMP-018,2025-08-30,35-44,US-West,Tablet,/blog
CLK-002160,CAMP-007,2025-08-13,18-24,Other,Mobile,/about
CLK-004414,CAMP-029,2025-08-06,35-44,US-Central,Desktop,/pricing
CLK-000762,CAMP-007,2025-07-02,25-34,UK,Tablet,/webinar
CLK-004712,CAMP-035,2025-08-02,35-44,US-West,Mobile,/contact
CLK-002162,CAMP-007,2025-07-13,45-54,Other,Desktop,/case-studies
CLK-000035,CAMP-007,2025-08-25,55+,Other,Desktop,/about
CLK-001357,CAMP-007,2025-07-15,18-24,UK,Tablet,/free-trial
CLK-001225,CAMP-007,2025-09-21,55+,Canada,Mobile,/features
CLK-004481,CAMP-030,2025-09-17,25-34,US-West,Desktop,/contact
CLK-001456,CAMP-007,2025-07-05,18-24,APAC,Mobile,/about
CLK-000643,CAMP-007,2025-07-19,18-24,UK,Mobile,/free-trial
CLK-000456,CAMP-007,2025-07-05,55+,Other,Mobile,/about
CLK-004371,CAMP-029,2025-07-17,25-34,US-East,Mobile,/case-studies
CLK-003911,CAMP-021,2025-09-30,45-54,US-East,Mobile,/demo
CLK-001164,CAMP-007,2025-07-11,55+,APAC,Mobile,/product
CLK-000401,CAMP-007,2025-08-11,55+,UK,Mobile,/product
CLK-002662,CAMP-005,2025-08-27,25-34,US-East,Mobile,/contact
CLK-003735,CAMP-019,2025-09-16,35-44,US-East,Mobile,/contact
CLK-000915,CAMP-007,2025-09-26,18-24,UK,Desktop,/webinar
CLK-002170,CAMP-007,2025-07-08,18-24,Other,Desktop,/pricing
CLK-002722,CAMP-005,2025-09-18,55+,US-East,Mobile,/webinar
CLK-003931,CAMP-021,2025-09-08,45-54,US-East,Mobile,/free-trial
CLK-004205,CAMP-025,2025-07-28,25-34,US-Central,Desktop,/about
CLK-003166,CAMP-011,2025-08-24,25-34,US-East,Mobile,/product
CLK-000808,CAMP-007,2025-07-15,18-24,APAC,Mobile,/case-studies
CLK-004888,CAMP-037,2025-08-21,35-44,US-Central,Mobile,/pricing
CLK-004381,CAMP-029,2025-09-18,25-34,US-East,Mobile,/case-studies
CLK-002593,CAMP-003,2025-08-16,25-34,US-East,Tablet,/pricing
CLK-001205,CAMP-007,2025-09-21,25-34,Other,Mobile,/features
CLK-003560,CAMP-016,2025-09-26,35-44,US-East,Mobile,/free-trial
CLK-002932,CAMP-006,2025-07-15,35-44,US-East,Tablet,/demo
CLK-002833,CAMP-006,2025-08-06,45-54,US-Central,Mobile,/features
CLK-002392,CAMP-002,2025-08-25,35-44,US-West,Mobile,/about
CLK-003001,CAMP-008,2025-08-27,35-44,Canada,Mobile,/pricing
CLK-003569,CAMP-017,2025-09-30,55+,US-Central,Tablet,/case-studies
CLK-004849,CAMP-036,2025-08-15,35-44,US-East,Desktop,/demo
CLK-003640,CAMP-018,2025-07-29,35-44,US-East,Mobile,/webinar
CLK-000519,CAMP-007,2025-08-15,25-34,UK,Desktop,/blog
CLK-000841,CAMP-007,2025-08-07,18-24,Canada,Desktop,/product
CLK-004562,CAMP-032,2025-08-13,18-24,US-East,Mobile,/demo
CLK-001551,CAMP-007,2025-08-05,25-34,US-West,Tablet,/pricing
CLK-002098,CAMP-007,2025-08-19,55+,Other,Desktop,/webinar
CLK-002153,CAMP-007,2025-07-07,55+,APAC,Tablet,/webinar
CLK-002559,CAMP-003,2025-07-14,35-44,US-East,Mobile,/pricing
CLK-002609,CAMP-003,2025-07-01,25-34,Other,Desktop,/case-studies
CLK-000772,CAMP-007,2025-07-31,18-24,Other,Mobile,/features
CLK-000003,CAMP-007,2025-09-15,18-24,APAC,Mobile,/blog
CLK-004773,CAMP-035,2025-09-15,35-44,US-West,Desktop,/features
CLK-002962,CAMP-008,2025-09-20,35-44,US-East,Mobile,/about
CLK-002552,CAMP-003,2025-08-01,25-34,US-West,Tablet,/free-trial
CLK-002840,CAMP-006,2025-08-13,35-44,US-Central,Mobile,/free-trial
CLK-002111,CAMP-007,2025-07-15,25-34,APAC,Desktop,/product
CLK-003107,CAMP-009,2025-09-19,35-44,US-Central,Desktop,/product
CLK-002301,CAMP-001,2025-07-22,25-34,Canada,Mobile,/features
CLK-002478,CAMP-002,2025-08-22,35-44,US-East,Mobile,/pricing
CLK-003136,CAMP-010,2025-07-14,35-44,US-East,Mobile,/about
CLK-003063,CAMP-009,2025-08-25,45-54,US-West,Mobile,/demo
CLK-002757,CAMP-005,2025-07-19,25-34,US-West,Desktop,/features
CLK-004812,CAMP-036,2025-07-02,45-54,US-East,Desktop,/about
CLK-000633,CAMP-007,2025-09-06,55+,APAC,Mobile,/blog
CLK-002381,CAMP-002,2025-08-15,25-34,US-Central,Mobile,/free-trial
CLK-000123,CAMP-007,2025-09-04,55+,US-East,Mobile,/about
CLK-000520,CAMP-007,2025-09-02,55+,Other,Mobile,/free-trial
CLK-000058,CAMP-007,2025-08-06,18-24,UK,Desktop,/demo
CLK-003528,CAMP-015,2025-08-25,25-34,US-Central,Mobile,/demo
CLK-004894,CAMP-037,2025-08-09,35-44,US-West,Desktop,/case-studies
CLK-004177,CAMP-025,2025-07-23,25-34,US-West,Mobile,/contact
CLK-000128,CAMP-007,2025-09-13,55+,APAC,Mobile,/free-trial
CLK-004768,CAMP-035,2025-09-23,45-54,US-West,Tablet,/pricing
CLK-003803,CAMP-020,2025-08-24,45-54,US-East,Desktop,/demo
CLK-003531,CAMP-015,2025-08-04,18-24,US-West,Tablet,/contact
CLK-000984,CAMP-007,2025-08-02,55+,Other,Desktop,/blog
CLK-001510,CAMP-007,2025-09-20,18-24,Canada,Tablet,/case-studies
CLK-001877,CAMP-007,2025-07-18,55+,APAC,Mobile,/features
CLK-001263,CAMP-007,2025-07-10,55+,UK,Mobile,/contact
CLK-004141,CAMP-024,2025-07-24,25-34,Canada,Desktop,/contact
CLK-003436,CAMP-014,2025-08-12,35-44,US-West,Tablet,/webinar
CLK-001265,CAMP-007,2025-07-06,18-24,APAC,Mobile,/free-trial
CLK-002182,CAMP-007,2025-09-17,18-24,UK,Mobile,/demo
CLK-000356,CAMP-007,2025-09-19,18-24,APAC,Tablet,/features
CLK-003556,CAMP-016,2025-09-21,18-24,Other,Tablet,/case-studies
CLK-002038,CAMP-007,2025-07-12,55+,Canada,Tablet,/contact
CLK-003330,CAMP-013,2025-07-14,35-44,US-West,Mobile,/pricing
CLK-003551,CAMP-015,2025-08-10,25-34,US-West,Mobile,/about
CLK-000241,CAMP-007,2025-09-21,55+,APAC,Mobile,/demo
CLK-004671,CAMP-034,2025-09-02,25-34,US-East,Desktop,/webinar
CLK-002850,CAMP-006,2025-09-26,35-44,US-Central,Tablet,/pricing
CLK-002407,CAMP-002,2025-08-09,35-44,APAC,Mobile,/product
