order_id,customer_id,order_date,product_id,quantity,order_total_usd,shipping_method,region
ORD-01860,CUST-00552,2025-05-25,PROD-0009,2,11.66,Express,Midwest
ORD-01861,CUST-01593,2025-05-20,PROD-0070,1,414.62,Freight,Southeast
ORD-01862,CUST-01797,2025-04-10,PROD-0166,1,146.22,Express,Midwest
ORD-01863,CUST-00443,2025-06-28,PROD-0068,1,22.56,Freight,Northeast
ORD-01864,CUST-00417,2025-05-31,PROD-0132,3,161.67,Standard,West Coast
ORD-01865,CUST-01596,2025-06-08,PROD-0045,1,27.05,Freight,Southeast
ORD-01866,CUST-01193,2025-06-19,PROD-0078,2,138.66,Express,Midwest
ORD-01867,CUST-00994,2025-04-12,PROD-0157,3,80.79,Standard,Midwest
ORD-01868,CUST-00986,2025-04-01,PROD-0088,1,12.9,Express,Southwest
ORD-01869,CUST-01740,2025-05-13,PROD-0116,3,369.84,Standard,West Coast
ORD-01870,CUST-00165,2025-04-30,PROD-0146,1,32.72,Express,West Coast
ORD-01871,CUST-00920,2025-06-07,PROD-0060,1,65.3,Freight,Northeast
ORD-01872,CUST-00050,2025-06-02,PROD-0044,1,399.74,Freight,Southwest
ORD-01873,CUST-01401,2025-06-24,PROD-0007,1,28.89,Express,Southeast
ORD-01874,CUST-01740,2025-05-31,PROD-0017,1,123.55,Standard,Midwest
ORD-01875,CUST-00654,2025-05-07,PROD-0036,1,62.43,Express,Southwest
ORD-01876,CUST-00437,2025-06-22,PROD-0141,1,40.56,Express,Midwest
ORD-01877,CUST-01307,2025-06-11,PROD-0012,2,126.3,Standard,Southwest
ORD-01878,CUST-01309,2025-05-15,PROD-0180,2,138.0,Standard,Northeast
ORD-01879,CUST-00783,2025-04-17,PROD-0131,2,20.22,Express,Southeast
ORD-01880,CUST-00278,2025-04-08,PROD-0135,3,126.84,Express,Southeast
ORD-01881,CUST-01124,2025-06-26,PROD-0032,2,43.58,Standard,Northeast
ORD-01882,CUST-00666,2025-06-27,PROD-0110,4,159.12,Express,Southeast
ORD-01883,CUST-00639,2025-04-03,PROD-0012,2,126.3,Express,West Coast
ORD-01884,CUST-00715,2025-06-15,PROD-0012,1,63.15,Freight,Southeast
ORD-01885,CUST-01086,2025-06-06,PROD-0074,2,150.2,Standard,Northeast
ORD-01886,CUST-00964,2025-04-28,PROD-0136,2,48.42,Express,Northeast
ORD-01887,CUST-00462,2025-06-14,PROD-0172,2,60.84,Standard,Northeast
ORD-01888,CUST-00808,2025-04-02,PROD-0198,3,482.79,Freight,West Coast
ORD-01889,CUST-01071,2025-04-15,PROD-0001,2,40.64,Standard,Midwest
ORD-01890,CUST-00863,2025-04-06,PROD-0106,2,4279.2,Standard,Southeast
ORD-01891,CUST-01151,2025-04-27,PROD-0192,3,1403.28,Freight,Southeast
ORD-01892,CUST-01225,2025-05-03,PROD-0104,2,94.62,Express,Midwest
ORD-01893,CUST-00575,2025-04-13,PROD-0073,1,13.01,Express,Southeast
ORD-01894,CUST-01048,2025-04-04,PROD-0040,1,105.57,Express,Southeast
ORD-01895,CUST-00560,2025-06-27,PROD-0189,1,242.98,Standard,Southeast
ORD-01896,CUST-00784,2025-05-09,PROD-0071,5,742.25,Standard,Southwest
ORD-01897,CUST-01532,2025-04-24,PROD-0138,2,49.52,Standard,West Coast
ORD-01898,CUST-00486,2025-04-14,PROD-0045,3,81.15,Standard,Southwest
ORD-01899,CUST-00121,2025-04-27,PROD-0144,2,3807.72,Freight,Southwest
ORD-01900,CUST-00376,2025-05-20,PROD-0178,2,246.64,Standard,Midwest
ORD-01901,CUST-00978,2025-06-06,PROD-0020,4,282.16,Express,West Coast
ORD-01902,CUST-01095,2025-05-02,PROD-0007,4,115.56,Freight,Southwest
ORD-01903,CUST-01024,2025-04-28,PROD-0120,1,41.54,Standard,Southeast
ORD-01904,CUST-00534,2025-05-12,PROD-0093,1,7.05,Express,Midwest
ORD-01905,CUST-01465,2025-06-04,PROD-0072,1,18.84,Standard,Midwest
ORD-01906,CUST-01741,2025-06-21,PROD-0168,1,46.05,Standard,Northeast
ORD-01907,CUST-00181,2025-06-25,PROD-0114,1,106.55,Standard,Southwest
ORD-01908,CUST-00504,2025-05-18,PROD-0102,2,28.56,Standard,Midwest
ORD-01909,CUST-01593,2025-06-08,PROD-0146,5,163.6,Standard,Northeast
ORD-01910,CUST-00595,2025-04-28,PROD-0013,1,2232.55,Freight,Southwest
ORD-01911,CUST-00207,2025-06-25,PROD-0185,2,51.44,Express,Midwest
ORD-01912,CUST-00023,2025-04-02,PROD-0041,2,1809.7,Freight,Southeast
ORD-01913,CUST-00062,2025-04-20,PROD-0110,6,238.68,Standard,Northeast
ORD-01914,CUST-00220,2025-06-18,PROD-0018,4,133.56,Express,Southeast
ORD-01915,CUST-01744,2025-05-04,PROD-0175,1,126.26,Standard,Southwest
ORD-01916,CUST-01194,2025-04-11,PROD-0162,1,83.88,Express,Northeast
ORD-01917,CUST-01474,2025-04-01,PROD-0069,1,53.54,Express,West Coast
ORD-01918,CUST-01222,2025-05-20,PROD-0026,3,52.14,Express,West Coast
ORD-01919,CUST-00803,2025-06-27,PROD-0160,1,37.27,Express,West Coast
ORD-01920,CUST-00803,2025-06-03,PROD-0031,4,145.32,Express,Southwest
ORD-01921,CUST-00481,2025-05-04,PROD-0071,1,148.45,Standard,West Coast
ORD-01922,CUST-00415,2025-06-26,PROD-0111,2,38.16,Standard,West Coast
ORD-01923,CUST-00993,2025-04-01,PROD-0086,2,219.56,Express,Southwest
ORD-01924,CUST-01231,2025-05-09,PROD-0105,3,20.16,Freight,Midwest
ORD-01925,CUST-00162,2025-04-13,PROD-0176,1,26.62,Standard,West Coast
ORD-01926,CUST-01581,2025-04-20,PROD-0003,2,247.36,Express,Midwest
ORD-01927,CUST-01580,2025-06-20,PROD-0064,1,86.09,Freight,Southeast
ORD-01928,CUST-01163,2025-05-27,PROD-0164,1,154.42,Standard,West Coast
ORD-01929,CUST-01637,2025-05-22,PROD-0045,4,108.2,Express,Midwest
ORD-01930,CUST-01229,2025-04-27,PROD-0079,2,216.9,Standard,Southeast
ORD-01931,CUST-00469,2025-06-10,PROD-0025,2,376.04,Standard,Southwest
ORD-01932,CUST-00467,2025-04-13,PROD-0123,2,242.98,Standard,West Coast
ORD-01933,CUST-01542,2025-06-11,PROD-0131,1,10.11,Freight,Southeast
ORD-01934,CUST-01246,2025-06-30,PROD-0157,2,53.86,Standard,Northeast
ORD-01935,CUST-00218,2025-04-27,PROD-0119,2,70.28,Standard,West Coast
ORD-01936,CUST-01394,2025-05-03,PROD-0104,1,47.31,Express,Southwest
ORD-01937,CUST-01279,2025-06-04,PROD-0066,1,23.79,Express,Southwest
ORD-01938,CUST-00434,2025-04-09,PROD-0119,1,35.14,Standard,Midwest
ORD-01939,CUST-00711,2025-05-09,PROD-0177,1,437.96,Freight,West Coast
ORD-01940,CUST-01272,2025-05-05,PROD-0140,2,72.84,Freight,Midwest
ORD-01941,CUST-00652,2025-06-03,PROD-0166,1,146.22,Freight,Southwest
ORD-01942,CUST-00022,2025-05-31,PROD-0008,1,580.65,Standard,Southwest
ORD-01943,CUST-00331,2025-05-01,PROD-0121,1,116.37,Express,Midwest
ORD-01944,CUST-00579,2025-06-30,PROD-0084,4,6106.48,Freight,West Coast
ORD-01945,CUST-01721,2025-04-06,PROD-0112,2,34.02,Standard,Northeast
ORD-01946,CUST-01584,2025-05-14,PROD-0120,1,41.54,Standard,Northeast
ORD-01947,CUST-00069,2025-04-16,PROD-0173,1,36.82,Express,Southeast
ORD-01948,CUST-00073,2025-04-13,PROD-0019,1,76.43,Standard,Northeast
ORD-01949,CUST-00894,2025-06-28,PROD-0127,1,20.49,Standard,Southwest
ORD-01950,CUST-00104,2025-05-15,PROD-0138,3,74.28,Freight,Northeast
ORD-01951,CUST-00153,2025-05-28,PROD-0016,2,67.48,Standard,Southwest
ORD-01952,CUST-01772,2025-06-08,PROD-0046,3,7185.18,Freight,Southeast
ORD-01953,CUST-01212,2025-04-19,PROD-0021,1,96.8,Freight,Southwest
ORD-01954,CUST-00847,2025-05-17,PROD-0170,1,118.25,Standard,Southwest
ORD-01955,CUST-00243,2025-05-07,PROD-0168,1,46.05,Express,Southwest
ORD-01956,CUST-00994,2025-06-03,PROD-0097,2,12.8,Standard,Southwest
ORD-01957,CUST-01246,2025-06-17,PROD-0127,3,61.47,Express,West Coast
ORD-01958,CUST-01276,2025-05-12,PROD-0034,1,24.2,Standard,West Coast
ORD-01959,CUST-01243,2025-05-30,PROD-0131,2,20.22,Express,Southeast
ORD-01960,CUST-00971,2025-05-10,PROD-0115,1,1194.31,Freight,Southeast
ORD-01961,CUST-01456,2025-05-02,PROD-0116,3,369.84,Express,Southwest
ORD-01962,CUST-00666,2025-04-11,PROD-0011,1,84.51,Standard,Midwest
ORD-01963,CUST-00166,2025-04-20,PROD-0102,1,14.28,Express,West Coast
ORD-01964,CUST-00015,2025-05-25,PROD-0183,1,22.82,Standard,Midwest
ORD-01965,CUST-01563,2025-04-20,PROD-0040,1,105.57,Express,Southeast
ORD-01966,CUST-00993,2025-05-14,PROD-0195,1,98.23,Express,Midwest
ORD-01967,CUST-01264,2025-05-03,PROD-0052,1,44.37,Standard,West Coast
ORD-01968,CUST-00031,2025-04-15,PROD-0014,1,23.91,Standard,Midwest
ORD-01969,CUST-00507,2025-06-05,PROD-0187,1,40.95,Standard,Southeast
ORD-01970,CUST-01542,2025-04-11,PROD-0103,1,43.4,Standard,West Coast
ORD-01971,CUST-00607,2025-04-03,PROD-0170,5,591.25,Standard,West Coast
ORD-01972,CUST-01594,2025-04-16,PROD-0195,1,98.23,Standard,West Coast
ORD-01973,CUST-00236,2025-05-15,PROD-0137,2,35.6,Express,Midwest
ORD-01974,CUST-01045,2025-05-20,PROD-0031,1,36.33,Standard,Midwest
ORD-01975,CUST-01309,2025-06-09,PROD-0172,2,60.84,Standard,Southwest
ORD-01976,CUST-00996,2025-05-02,PROD-0022,1,46.66,Express,Southeast
ORD-01977,CUST-01098,2025-04-02,PROD-0111,1,19.08,Standard,Midwest
ORD-01978,CUST-00064,2025-04-12,PROD-0127,3,61.47,Standard,Southwest
ORD-01979,CUST-01464,2025-04-19,PROD-0115,1,1194.31,Freight,Midwest
ORD-01980,CUST-00753,2025-06-14,PROD-0141,1,40.56,Standard,Southwest
ORD-01981,CUST-00151,2025-04-13,PROD-0024,2,176.52,Standard,Midwest
ORD-01982,CUST-00274,2025-04-28,PROD-0048,1,91.55,Freight,Midwest
ORD-01983,CUST-00718,2025-04-11,PROD-0141,1,40.56,Express,Northeast
ORD-01984,CUST-00043,2025-05-10,PROD-0159,1,50.89,Express,West Coast
ORD-01985,CUST-00497,2025-05-13,PROD-0029,1,36.32,Standard,Midwest
ORD-01986,CUST-00338,2025-06-10,PROD-0008,2,1161.3,Standard,West Coast
ORD-01987,CUST-00671,2025-05-11,PROD-0042,4,919.8,Standard,Northeast
ORD-01988,CUST-00102,2025-05-26,PROD-0131,1,10.11,Express,Southeast
ORD-01989,CUST-00059,2025-05-29,PROD-0099,3,845.76,Freight,Southeast
ORD-01990,CUST-01361,2025-05-09,PROD-0185,1,25.72,Express,West Coast
ORD-01991,CUST-01513,2025-05-07,PROD-0143,1,124.73,Freight,Southeast
ORD-01992,CUST-00174,2025-04-21,PROD-0099,2,563.84,Freight,West Coast
ORD-01993,CUST-01124,2025-04-09,PROD-0171,1,45.83,Freight,Southwest
ORD-01994,CUST-01436,2025-06-11,PROD-0043,1,45.8,Standard,Southwest
ORD-01995,CUST-00617,2025-04-22,PROD-0189,1,242.98,Standard,Southwest
ORD-01996,CUST-00331,2025-05-27,PROD-0169,2,258.7,Standard,Southeast
ORD-01997,CUST-00363,2025-05-13,PROD-0055,1,18.56,Standard,Midwest
ORD-01998,CUST-01344,2025-06-25,PROD-0016,1,33.74,Express,Southeast
ORD-01999,CUST-01367,2025-04-14,PROD-0165,2,235.5,Freight,West Coast
ORD-02000,CUST-00517,2025-06-02,PROD-0150,2,925.46,Freight,West Coast
ORD-02001,CUST-00134,2025-06-18,PROD-0093,3,21.15,Standard,West Coast
ORD-02002,CUST-00504,2025-04-22,PROD-0012,3,189.45,Standard,Southeast
ORD-02003,CUST-01652,2025-05-07,PROD-0136,1,24.21,Standard,Midwest
ORD-02004,CUST-00496,2025-04-03,PROD-0070,2,829.24,Freight,West Coast
ORD-02005,CUST-01333,2025-04-22,PROD-0115,2,2388.62,Freight,Northeast
ORD-02006,CUST-00036,2025-04-20,PROD-0059,1,8.8,Express,Southeast
ORD-02007,CUST-00130,2025-06-15,PROD-0136,2,48.42,Express,Midwest
ORD-02008,CUST-00185,2025-06-13,PROD-0092,2,17.04,Express,Midwest
ORD-02009,CUST-01303,2025-04-23,PROD-0073,2,26.02,Express,Midwest
ORD-02010,CUST-00932,2025-04-23,PROD-0049,2,294.58,Express,West Coast
ORD-02011,CUST-01745,2025-05-28,PROD-0084,1,1526.62,Freight,Northeast
ORD-02012,CUST-01697,2025-04-29,PROD-0152,3,136.44,Standard,Southwest
ORD-02013,CUST-00397,2025-05-14,PROD-0066,1,23.79,Express,Northeast
ORD-02014,CUST-01614,2025-04-02,PROD-0157,2,53.86,Express,Midwest
ORD-02015,CUST-00660,2025-05-11,PROD-0171,1,45.83,Standard,Southeast
ORD-02016,CUST-01134,2025-04-06,PROD-0112,1,17.01,Standard,Northeast
ORD-02017,CUST-00747,2025-05-10,PROD-0091,1,2433.97,Freight,Southeast
ORD-02018,CUST-01576,2025-05-23,PROD-0060,3,195.9,Standard,Midwest
ORD-02019,CUST-00083,2025-06-02,PROD-0199,2,683.94,Freight,Northeast
ORD-02020,CUST-01412,2025-05-27,PROD-0176,3,79.86,Express,Northeast
ORD-02021,CUST-00619,2025-06-21,PROD-0138,4,99.04,Express,Northeast
ORD-02022,CUST-01469,2025-06-26,PROD-0132,3,161.67,Standard,Southwest
ORD-02023,CUST-00343,2025-06-17,PROD-0126,1,36.0,Freight,Midwest
ORD-02024,CUST-01706,2025-06-25,PROD-0193,1,340.07,Freight,West Coast
ORD-02025,CUST-00057,2025-05-10,PROD-0070,2,829.24,Freight,Midwest
ORD-02026,CUST-01471,2025-05-16,PROD-0001,3,60.96,Express,Southwest
ORD-02027,CUST-00566,2025-05-06,PROD-0140,3,109.26,Standard,Midwest
ORD-02028,CUST-00282,2025-04-22,PROD-0050,5,9950.8,Freight,Southwest
ORD-02029,CUST-00690,2025-06-26,PROD-0195,1,98.23,Standard,Midwest
ORD-02030,CUST-00829,2025-04-08,PROD-0162,1,83.88,Standard,Southwest
ORD-02031,CUST-01577,2025-06-29,PROD-0118,3,376.5,Standard,West Coast
ORD-02032,CUST-00329,2025-04-23,PROD-0195,3,294.69,Express,Southeast
ORD-02033,CUST-01744,2025-04-16,PROD-0068,2,45.12,Standard,West Coast
ORD-02034,CUST-00923,2025-06-18,PROD-0063,1,20.77,Standard,Southeast
ORD-02035,CUST-01557,2025-04-05,PROD-0072,1,18.84,Standard,Northeast
ORD-02036,CUST-00442,2025-06-19,PROD-0162,1,83.88,Express,West Coast
ORD-02037,CUST-00882,2025-05-07,PROD-0047,4,78.64,Express,Midwest
ORD-02038,CUST-00031,2025-05-07,PROD-0140,1,36.42,Express,Midwest
ORD-02039,CUST-01402,2025-04-06,PROD-0161,1,12.16,Standard,Midwest
ORD-02040,CUST-00119,2025-04-08,PROD-0155,2,1159.72,Freight,West Coast
ORD-02041,CUST-00701,2025-04-29,PROD-0040,3,316.71,Freight,Northeast
ORD-02042,CUST-01126,2025-04-05,PROD-0111,1,19.08,Standard,Midwest
ORD-02043,CUST-01591,2025-06-24,PROD-0005,3,209.4,Standard,Southeast
ORD-02044,CUST-01252,2025-05-20,PROD-0171,1,45.83,Express,Northeast
ORD-02045,CUST-00849,2025-04-29,PROD-0184,1,127.29,Standard,Southwest
ORD-02046,CUST-01092,2025-04-28,PROD-0180,3,207.0,Standard,Midwest
ORD-02047,CUST-01638,2025-04-24,PROD-0026,2,34.76,Express,West Coast
ORD-02048,CUST-00176,2025-06-28,PROD-0052,3,133.11,Express,Southeast
ORD-02049,CUST-01270,2025-06-18,PROD-0052,1,44.37,Express,Midwest
ORD-02050,CUST-01574,2025-06-30,PROD-0075,3,26.61,Standard,Southwest
ORD-02051,CUST-00457,2025-04-22,PROD-0030,3,41.49,Standard,Northeast
ORD-02052,CUST-00487,2025-05-04,PROD-0061,6,432.54,Express,Northeast
ORD-02053,CUST-00540,2025-04-17,PROD-0162,1,83.88,Express,Northeast
ORD-02054,CUST-00538,2025-05-05,PROD-0152,4,181.92,Express,Southwest
ORD-02055,CUST-01621,2025-04-24,PROD-0030,1,13.83,Standard,West Coast
ORD-02056,CUST-00128,2025-05-09,PROD-0073,1,13.01,Express,Midwest
ORD-02057,CUST-00876,2025-06-18,PROD-0200,1,294.69,Freight,Southwest
ORD-02058,CUST-01311,2025-04-14,PROD-0038,2,325.52,Freight,Southwest
ORD-02059,CUST-00575,2025-05-11,PROD-0021,1,96.8,Standard,West Coast
ORD-02060,CUST-00070,2025-06-13,PROD-0021,1,96.8,Express,Southwest
ORD-02061,CUST-00918,2025-04-23,PROD-0024,2,176.52,Freight,Southwest
ORD-02062,CUST-00680,2025-05-18,PROD-0143,1,124.73,Freight,West Coast
ORD-02063,CUST-00641,2025-06-26,PROD-0096,1,2342.33,Freight,Midwest
ORD-02064,CUST-01703,2025-06-18,PROD-0155,1,579.86,Freight,West Coast
ORD-02065,CUST-01430,2025-05-18,PROD-0078,1,69.33,Standard,Southeast
ORD-02066,CUST-01474,2025-06-24,PROD-0154,4,8302.6,Freight,West Coast
ORD-02067,CUST-01477,2025-05-29,PROD-0156,1,535.39,Freight,Southeast
ORD-02068,CUST-01771,2025-05-09,PROD-0175,1,126.26,Standard,Midwest
ORD-02069,CUST-00403,2025-04-20,PROD-0124,2,44.38,Express,Northeast
ORD-02070,CUST-01206,2025-06-30,PROD-0058,3,25.53,Express,Southwest
ORD-02071,CUST-00967,2025-06-27,PROD-0175,1,126.26,Standard,Northeast
ORD-02072,CUST-00577,2025-04-27,PROD-0169,1,129.35,Standard,Southwest
ORD-02073,CUST-00298,2025-04-29,PROD-0180,1,69.0,Standard,Southwest
ORD-02074,CUST-01546,2025-04-11,PROD-0164,1,154.42,Freight,Midwest
ORD-02075,CUST-01540,2025-04-26,PROD-0045,1,27.05,Standard,Midwest
ORD-02076,CUST-00941,2025-05-14,PROD-0176,3,79.86,Express,Southwest
ORD-02077,CUST-00819,2025-06-16,PROD-0104,1,47.31,Standard,Southwest
ORD-02078,CUST-00034,2025-04-22,PROD-0192,1,467.76,Freight,Midwest
ORD-02079,CUST-00335,2025-04-14,PROD-0038,2,325.52,Freight,Southeast
ORD-02080,CUST-01769,2025-04-06,PROD-0005,2,139.6,Express,Midwest
ORD-02081,CUST-00288,2025-04-19,PROD-0016,1,33.74,Express,West Coast
ORD-02082,CUST-01689,2025-05-30,PROD-0083,1,58.19,Standard,West Coast
ORD-02083,CUST-01574,2025-04-18,PROD-0091,1,2433.97,Freight,West Coast
ORD-02084,CUST-01775,2025-06-26,PROD-0020,2,141.08,Express,Northeast
ORD-02085,CUST-00832,2025-05-17,PROD-0053,2,4621.9,Standard,Southwest
ORD-02086,CUST-01170,2025-05-28,PROD-0162,1,83.88,Express,Midwest
ORD-02087,CUST-01548,2025-05-16,PROD-0126,2,72.0,Standard,Southeast
ORD-02088,CUST-01731,2025-04-26,PROD-0186,1,589.67,Standard,Northeast
ORD-02089,CUST-01762,2025-06-05,PROD-0052,1,44.37,Freight,Midwest
ORD-02090,CUST-00603,2025-04-05,PROD-0189,1,242.98,Freight,Southeast
ORD-02091,CUST-01197,2025-04-04,PROD-0107,2,147.98,Standard,Southwest
ORD-02092,CUST-00493,2025-06-16,PROD-0039,3,357.39,Express,Southeast
ORD-02093,CUST-00765,2025-05-13,PROD-0197,1,63.12,Express,Northeast
ORD-02094,CUST-01322,2025-04-09,PROD-0104,1,47.31,Standard,Southeast
ORD-02095,CUST-00888,2025-06-18,PROD-0141,2,81.12,Express,Northeast
ORD-02096,CUST-01078,2025-04-26,PROD-0044,1,399.74,Freight,West Coast
ORD-02097,CUST-00544,2025-06-05,PROD-0187,1,40.95,Standard,Midwest
ORD-02098,CUST-00488,2025-05-09,PROD-0001,1,20.32,Standard,Northeast
ORD-02099,CUST-00209,2025-06-17,PROD-0086,2,219.56,Express,Southwest
ORD-02100,CUST-00805,2025-06-08,PROD-0113,3,96.84,Express,Northeast
ORD-02101,CUST-00957,2025-06-29,PROD-0041,2,1809.7,Freight,Midwest
ORD-02102,CUST-00786,2025-06-13,PROD-0069,3,160.62,Standard,Southwest
ORD-02103,CUST-00581,2025-05-31,PROD-0200,1,294.69,Freight,Northeast
ORD-02104,CUST-01292,2025-05-03,PROD-0158,1,24.0,Express,Southeast
ORD-02105,CUST-00386,2025-04-24,PROD-0142,2,84.22,Express,Southeast
ORD-02106,CUST-01269,2025-05-31,PROD-0058,3,25.53,Standard,West Coast
ORD-02107,CUST-00017,2025-06-07,PROD-0098,2,31.44,Standard,Northeast
ORD-02108,CUST-01438,2025-06-24,PROD-0023,3,1071.33,Freight,West Coast
ORD-02109,CUST-00082,2025-04-07,PROD-0191,4,104.08,Standard,Midwest
ORD-02110,CUST-00561,2025-05-11,PROD-0032,4,87.16,Express,Midwest
ORD-02111,CUST-01282,2025-04-13,PROD-0114,1,106.55,Express,Northeast
ORD-02112,CUST-00935,2025-04-13,PROD-0141,1,40.56,Standard,Southeast
ORD-02113,CUST-01594,2025-05-27,PROD-0175,1,126.26,Freight,West Coast
ORD-02114,CUST-00719,2025-05-03,PROD-0092,2,17.04,Standard,Midwest
ORD-02115,CUST-00372,2025-06-26,PROD-0104,2,94.62,Standard,Northeast
ORD-02116,CUST-00565,2025-05-18,PROD-0141,1,40.56,Express,Midwest
ORD-02117,CUST-01283,2025-06-02,PROD-0043,4,183.2,Standard,Southeast
ORD-02118,CUST-00081,2025-04-07,PROD-0099,1,281.92,Standard,Midwest
ORD-02119,CUST-01135,2025-05-11,PROD-0177,2,875.92,Freight,West Coast
ORD-02120,CUST-00008,2025-05-21,PROD-0139,2,55.06,Standard,Southwest
ORD-02121,CUST-00536,2025-06-09,PROD-0197,1,63.12,Standard,Midwest
ORD-02122,CUST-01276,2025-05-29,PROD-0109,2,35.88,Express,Southwest
ORD-02123,CUST-01037,2025-04-05,PROD-0039,1,119.13,Express,Midwest
ORD-02124,CUST-00795,2025-05-21,PROD-0197,1,63.12,Standard,Midwest
ORD-02125,CUST-00266,2025-05-06,PROD-0113,4,129.12,Express,West Coast
ORD-02126,CUST-01397,2025-06-08,PROD-0182,2,68.7,Standard,West Coast
ORD-02127,CUST-01078,2025-04-03,PROD-0063,5,103.85,Freight,West Coast
ORD-02128,CUST-00928,2025-06-20,PROD-0003,1,123.68,Express,Midwest
ORD-02129,CUST-00093,2025-04-24,PROD-0142,1,42.11,Standard,Northeast
ORD-02130,CUST-00587,2025-06-21,PROD-0172,5,152.1,Express,Southwest
ORD-02131,CUST-01724,2025-04-15,PROD-0138,2,49.52,Express,West Coast
ORD-02132,CUST-00891,2025-05-28,PROD-0189,5,1214.9,Standard,Northeast
ORD-02133,CUST-01246,2025-05-31,PROD-0046,4,9580.24,Freight,Northeast
ORD-02134,CUST-01176,2025-05-27,PROD-0041,1,904.85,Standard,Southwest
ORD-02135,CUST-01601,2025-06-30,PROD-0075,1,8.87,Standard,Southeast
ORD-02136,CUST-00911,2025-05-15,PROD-0052,1,44.37,Standard,Southeast
ORD-02137,CUST-00205,2025-05-26,PROD-0138,1,24.76,Standard,Southwest
ORD-02138,CUST-00160,2025-05-26,PROD-0016,1,33.74,Standard,Southwest
ORD-02139,CUST-01381,2025-05-21,PROD-0056,2,182.88,Express,Southeast
ORD-02140,CUST-01137,2025-05-05,PROD-0137,3,53.4,Express,West Coast
ORD-02141,CUST-00405,2025-06-29,PROD-0195,2,196.46,Standard,Southwest
ORD-02142,CUST-01473,2025-05-15,PROD-0075,1,8.87,Standard,Southwest
ORD-02143,CUST-00482,2025-06-17,PROD-0163,2,375.52,Freight,West Coast
ORD-02144,CUST-00138,2025-04-27,PROD-0140,1,36.42,Express,West Coast
ORD-02145,CUST-01579,2025-06-19,PROD-0176,5,133.1,Standard,Southwest
ORD-02146,CUST-00382,2025-04-08,PROD-0015,4,22.84,Standard,Midwest
ORD-02147,CUST-00204,2025-05-01,PROD-0014,1,23.91,Express,Southwest
ORD-02148,CUST-01353,2025-05-05,PROD-0024,1,88.26,Express,West Coast
ORD-02149,CUST-00811,2025-04-28,PROD-0114,1,106.55,Freight,West Coast
ORD-02150,CUST-00754,2025-04-12,PROD-0110,1,39.78,Standard,West Coast
ORD-02151,CUST-01330,2025-05-20,PROD-0107,1,73.99,Express,Midwest
ORD-02152,CUST-00654,2025-06-22,PROD-0162,1,83.88,Standard,Southeast
ORD-02153,CUST-00173,2025-05-10,PROD-0170,3,354.75,Express,Southeast
ORD-02154,CUST-00619,2025-06-21,PROD-0108,1,310.96,Freight,Midwest
ORD-02155,CUST-01371,2025-05-26,PROD-0085,2,263.44,Standard,Midwest
ORD-02156,CUST-01097,2025-05-15,PROD-0081,1,2115.69,Freight,Southeast
ORD-02157,CUST-00791,2025-05-20,PROD-0095,3,775.23,Freight,Northeast
ORD-02158,CUST-01551,2025-05-04,PROD-0179,1,22.09,Standard,West Coast
ORD-02159,CUST-00771,2025-06-30,PROD-0054,2,77.5,Standard,Southeast
ORD-02160,CUST-01738,2025-05-05,PROD-0026,3,52.14,Express,Northeast
ORD-02161,CUST-00365,2025-05-15,PROD-0187,1,40.95,Freight,West Coast
ORD-02162,CUST-00961,2025-04-24,PROD-0002,2,1140.36,Standard,Northeast
ORD-02163,CUST-00973,2025-05-26,PROD-0116,1,123.28,Express,Midwest
ORD-02164,CUST-01493,2025-05-15,PROD-0006,2,33.3,Express,Midwest
ORD-02165,CUST-00454,2025-04-02,PROD-0075,1,8.87,Express,Southwest
ORD-02166,CUST-01489,2025-05-28,PROD-0148,1,85.65,Standard,West Coast
ORD-02167,CUST-00511,2025-06-13,PROD-0036,2,124.86,Express,Northeast
ORD-02168,CUST-01778,2025-05-03,PROD-0018,1,33.39,Standard,Northeast
ORD-02169,CUST-00851,2025-06-14,PROD-0112,3,51.03,Standard,West Coast
ORD-02170,CUST-00836,2025-05-14,PROD-0036,1,62.43,Freight,Southwest
ORD-02171,CUST-01733,2025-05-22,PROD-0028,1,396.5,Freight,Southwest
ORD-02172,CUST-01520,2025-04-05,PROD-0086,1,109.78,Standard,Southwest
ORD-02173,CUST-00690,2025-04-02,PROD-0200,4,1178.76,Freight,Southwest
ORD-02174,CUST-00815,2025-05-04,PROD-0055,2,37.12,Standard,West Coast
ORD-02175,CUST-00711,2025-05-02,PROD-0059,1,8.8,Express,Southwest
ORD-02176,CUST-00115,2025-06-14,PROD-0155,1,579.86,Freight,Southeast
ORD-02177,CUST-01716,2025-05-07,PROD-0063,2,41.54,Express,Southwest
ORD-02178,CUST-01142,2025-05-21,PROD-0192,2,935.52,Freight,Midwest
ORD-02179,CUST-01492,2025-05-02,PROD-0124,1,22.19,Freight,Midwest
ORD-02180,CUST-01622,2025-04-18,PROD-0014,2,47.82,Standard,Southeast
ORD-02181,CUST-00481,2025-05-31,PROD-0179,1,22.09,Standard,Southeast
